"pid","popgrp","mar","rel","geo2011","ppincome","hhsizer","age","anni_convivenza","anni_istruzione"
302504,1,1,2,2,2078.05647786458,3,29,4,11
736391,1,1,2,1,1517,5,50,23,9.5
304062,1,1,2,1,1517,5,42,23,11
303452,1,1,2,1,666.666666666667,6,46,6,11
311482,1,1,2,3,535.716430664062,8,43,20,11
322580,2,1,2,3,535.716430664062,8,48,25,7
311290,1,1,2,2,1325,4,76,40,4
311248,1,1,2,2,1325,4,74,40,4
309114,1,2,1,1,1625,4,39,5,11
778729,1,2,2,1,1625,4,33,5,10
725278,1,1,2,2,1271.18404447115,13,64,30,0
725281,1,1,2,2,1271.18404447115,13,60,30,4
736114,4,1,2,2,14136,3,62,20,13.5
732091,4,1,2,2,14136,3,57,20,13.5
768227,1,2,2,1,1305,2,67,2,0
501465,1,2,2,1,1305,2,54,2,12
321327,1,1,2,1,10100,2,53,26,9.5
502231,1,1,2,1,10100,2,50,26,12.5
583108,1,1,2,2,6583.33333333333,6,54,19,16
312790,1,1,2,2,6583.33333333333,6,47,19,15
322516,2,1,2,2,14750,4,48,17,16.5
322515,2,1,2,2,14750,4,47,17,15
310099,1,1,2,2,4480.7625,5,40,13,12.5
302532,1,2,1,1,445.89697265625,11,29,5,10
408484,1,2,2,1,1265.01513671875,5,24,3,10
323364,2,2,2,2,928,5,36,1,10
591314,1,1,2,2,2797.27856445312,2,50,22,8
323865,1,1,2,2,2797.27856445312,2,45,22,8
399991,1,1,2,1,673.333333333333,9,54,24,7
399997,1,1,2,1,673.333333333333,9,61,24,8
318096,1,1,2,1,2566.17846679688,4,57,32,13.5
318074,1,1,6,1,2566.17846679688,4,68,35,13.5
318858,1,2,2,2,675,3,46,7,12
314580,1,1,2,1,570.676818847656,8,71,30,0
314582,1,1,2,1,570.676818847656,8,73,30,0
768715,4,2,2,2,4500,4,44,2,12
318540,3,2,2,2,4500,4,44,2,12
603252,4,1,1,2,4250,2,39,11,10
636134,4,1,1,2,4250,2,55,11,11
309091,1,1,2,1,683.333333333333,3,32,1,4
320707,1,1,2,2,1550,6,48,21,5
320703,1,1,2,2,1550,6,46,22,7
308480,1,2,2,2,2000,2,30,9,11
730248,1,2,2,2,2000,2,44,9,12
735333,1,1,2,2,485,8,51,22,9
321492,1,1,2,2,485,8,46,22,11
700284,1,2,6,3,367.457112630208,3,58,7,0
306627,1,2,2,3,367.457112630208,3,38,7,7
680344,4,1,1,2,7415,2,32,2,12
628437,4,1,1,2,7415,2,49,2,12
794125,1,1,2,1,465.313751220703,8,63,2,4
703847,1,2,2,1,465.313751220703,8,24,1,11
409472,1,2,2,1,465.313751220703,8,24,1,10
381197,1,1,2,1,465.313751220703,8,52,2,6
310343,1,1,2,2,4000,2,29,3,12
731387,1,2,2,1,104.346725463867,4,35,6,10
735499,1,2,2,1,104.346725463867,4,48,6,4
314327,1,2,2,1,417.142857142857,7,47,27,0
314326,1,2,6,1,417.142857142857,7,46,27,0
312568,1,1,2,2,7000,2,39,11,16.5
502040,1,1,2,2,23000,3,43,9,12.5
769030,2,2,2,3,2154.72611177885,13,27,1,12.5
781633,2,2,2,3,2154.72611177885,13,29,1,12.5
734963,2,2,2,2,1725,4,29,9,10
323072,2,2,1,2,1725,4,28,9,10
309154,1,1,2,2,7850,4,48,9,16.5
302311,1,1,2,2,7850,4,41,9,11
323704,2,1,2,2,7125,4,51,20,12
323716,2,1,2,2,7125,4,48,20,13.5
643088,4,1,1,2,25829.509765625,4,54,25,15
615168,4,1,1,2,25829.509765625,4,59,25,18.5
308339,1,1,2,1,1336.66666666667,6,48,15,12
308340,1,1,2,1,1336.66666666667,6,45,15,12
767164,1,1,2,2,2571.42857142857,7,55,28,6
319189,1,2,2,1,686.666666666667,3,42,11,9
323312,2,2,2,2,1226.60119628906,4,43,12,5
715181,2,2,2,2,1226.60119628906,4,36,12,7
301934,1,1,2,1,6000,1,38,1,12
320904,1,2,2,2,650,10,40,7,11
311686,1,1,2,2,8686.078125,2,55,12,13.5
311687,2,1,2,2,8686.078125,2,58,12,9.5
773572,1,1,1,1,3160.43489583333,3,69,47,7
316448,1,1,2,1,3160.43489583333,3,66,47,0
321696,2,2,2,2,1555,4,37,4,11
759842,1,2,6,1,359,10,42,24,4
302144,1,1,2,2,3850,4,55,26,7
720698,1,1,2,2,3850,4,52,24,13.5
583131,1,1,2,1,1463.160546875,5,63,19,12.5
317133,1,1,2,1,1463.160546875,5,47,20,9.5
318368,3,1,2,2,3900,5,54,22,10
318367,3,1,2,2,3900,5,68,22,9.5
305227,2,1,2,2,911.428571428571,7,56,18,12
323593,2,1,2,2,911.428571428571,7,49,18,6
317758,1,1,2,2,8000,1,40,8,13.5
306080,1,1,2,2,4300,2,38,6,13.5
316205,1,1,2,1,1737.04508463542,6,62,34,3
710115,1,1,1,1,1737.04508463542,6,65,34,0
759263,1,1,2,1,725,2,55,28,8
301634,1,1,6,3,929.716979980469,4,67,45,0
301633,1,1,6,3,929.716979980469,4,66,42,0
307309,1,1,2,1,398.928571428571,7,54,27,8
721403,1,2,2,2,1215.89619140625,5,62,31,6
301167,1,2,2,2,1406.36363636364,11,59,34,6
301157,1,1,2,2,1406.36363636364,11,58,34,6
501115,1,2,2,2,1406.36363636364,11,33,3,8
697211,4,1,2,2,6887.90680803571,7,59,31,10
665660,4,1,2,2,6887.90680803571,7,54,31,11
697854,4,1,2,2,16838.47265625,4,49,12,13.5
637944,4,1,2,2,16838.47265625,4,46,12,13.5
322815,4,1,2,2,6250,4,33,8,12.5
725924,4,1,2,2,6250,4,38,8,10
302139,1,1,2,2,1426.66666666667,3,42,4,11
501945,2,2,2,2,2736.81884765625,2,51,5,7
729057,2,2,2,2,2736.81884765625,2,43,4,6
714415,2,2,2,3,1294.28571428571,7,24,2,12
309532,2,1,2,3,1294.28571428571,7,54,23,8
309524,2,1,2,3,1294.28571428571,7,45,23,12
757763,1,1,2,1,513.67333984375,4,76,35,4
733831,2,1,2,2,2989.33333333333,3,55,8,9
321505,2,1,2,2,2989.33333333333,3,54,8,7
725628,1,1,1,2,500,8,52,29,6
725627,1,1,1,2,500,8,50,29,10
312087,1,1,6,1,2309.83333333333,6,52,26,0
735310,1,1,6,1,2309.83333333333,6,63,26,4
644889,4,1,2,2,12000,4,47,22,15
697352,4,1,2,2,12000,4,46,22,12
321667,1,1,2,2,1416.66666666667,6,46,10,8
321663,1,1,2,2,1416.66666666667,6,53,10,9.5
717051,2,1,2,2,3870,5,35,9,9
324040,2,1,2,2,3870,5,41,9,4
708916,1,1,2,2,3722.78255208333,3,37,5,12
317129,1,2,2,3,5450,1,56,29,7
305589,1,1,2,1,262.717926025391,8,48,7,0
777052,1,2,2,2,540.4392578125,5,47,13,11
797119,1,1,6,1,690.57861328125,5,68,40,8
318966,1,1,2,1,690.57861328125,5,56,40,0
710609,1,1,6,3,653.750887784091,11,58,38,0
720248,1,1,2,3,653.750887784091,11,59,40,9
323160,2,1,2,2,2813.50390625,4,40,4,10
757327,2,1,2,2,2813.50390625,4,44,4,12
302511,1,1,2,1,2715,8,59,28,9.5
305851,1,1,2,1,2715,8,51,28,7
719230,1,1,1,1,1559.56403459821,7,62,37,8
770448,1,1,2,1,1559.56403459821,7,54,37,7
769628,1,1,1,1,1559.56403459821,7,28,5,9.5
615079,4,1,2,2,2750,4,31,11,9
774066,1,2,2,1,875,12,31,5,12
703843,1,1,2,1,875,12,65,28,1
794604,1,1,6,1,875,12,53,28,0
313442,1,2,2,1,471,8,39,15,11
323876,1,1,2,2,1331.66927083333,3,70,30,6
591099,1,1,2,2,1331.66927083333,3,63,34,10
623116,1,1,2,2,21719.3958333333,3,42,15,15
614587,1,1,2,2,21719.3958333333,3,46,13,13.5
303578,1,1,2,1,4165,4,55,22,12
303576,1,1,2,1,4165,4,51,22,11
312425,1,2,2,2,370,4,43,3,11
724522,1,2,6,2,370,4,30,6,11
731589,1,1,6,2,2056.66666666667,3,55,31,5
303469,1,1,6,2,2056.66666666667,3,58,31,7
318755,1,1,2,1,560.633382161458,6,49,27,8
303744,1,1,2,1,2238.63623046875,2,71,43,0
303745,1,1,2,1,2238.63623046875,2,62,43,7
720224,1,1,2,1,897.647058823529,17,69,47,2
301509,1,1,2,1,897.647058823529,17,64,47,3
313343,3,1,2,2,1983.33333333333,3,40,18,12
501834,3,1,2,2,1983.33333333333,3,49,18,11
763871,2,1,2,2,4935.66666666667,6,46,18,15
729700,2,1,2,2,4935.66666666667,6,41,18,12
314700,1,1,1,1,1150,3,76,55,0
314997,1,1,2,1,1150,3,76,55,5
725096,1,1,2,2,9050,2,39,10,13.5
312252,1,2,6,2,1252.04248046875,6,36,7,12
757764,1,2,6,2,1252.04248046875,6,40,7,12.5
305020,1,1,4,2,190,2,29,4,12
404420,2,2,1,2,1350,3,22,3,11
583101,1,2,2,2,587.5,4,29,7,10
799535,1,2,2,2,587.5,4,25,7,9
311894,1,1,1,2,3401.69921875,8,50,30,12
789956,2,1,1,2,3401.69921875,8,54,30,12.5
724960,2,1,2,2,926.666666666667,9,50,1,7
740084,2,1,2,2,926.666666666667,9,53,1,7
733960,1,1,2,2,2177.5,4,65,41,7
734547,1,1,2,2,2177.5,4,33,12,12.5
303776,1,1,2,2,2177.5,4,65,41,0
317269,1,2,2,1,1778.92065429688,1,60,33,0
763314,1,1,2,1,1346.66666666667,3,82,40,4
791386,1,1,2,1,1346.66666666667,3,66,40,0
320269,4,1,2,2,24423.23828125,1,66,30,18.5
323941,2,1,2,2,3080,5,42,2,12.5
758735,2,1,2,2,11107.06640625,3,30,4,9.5
321410,2,1,2,2,11107.06640625,3,28,4,12.5
318863,1,1,2,2,1300,4,32,7,10
318864,1,1,6,2,1300,4,33,7,9
314362,1,2,6,2,3463.71362304688,4,35,9,13.5
724606,1,2,2,2,3463.71362304688,4,36,9,12
655812,1,1,2,2,12550,4,36,9,12.5
631797,1,1,2,2,12550,4,35,9,16.5
582203,2,2,2,2,1303.25634765625,3,29,1,12
318870,1,1,2,2,2557.06201171875,4,60,16,8
318859,1,2,2,2,2557.06201171875,4,39,1,10
320070,1,1,2,2,2557.06201171875,4,61,16,7
728599,1,2,2,2,2557.06201171875,4,24,1,12
403479,1,2,2,2,1731.09411621094,2,23,5,5
301795,1,1,1,2,6000,4,37,14,10
301798,1,1,2,2,6000,4,35,14,9.5
314474,1,1,2,1,1233.48828125,5,78,57,4
314448,1,1,2,1,1233.48828125,5,80,52,8
321629,2,2,2,2,1527.5,8,32,3,5
748158,2,2,2,2,1527.5,8,28,3,10
319052,2,1,2,2,1527.5,8,41,1,7
704012,2,1,2,2,1527.5,8,28,1,7
752539,1,1,2,2,2386.66666666667,3,29,1,12
407427,1,1,2,2,2386.66666666667,3,24,1,11
306538,1,1,2,2,544,5,47,24,7
306539,1,1,2,2,544,5,49,24,4
715838,1,1,2,1,1056.66666666667,6,66,46,0
714738,1,1,2,1,1056.66666666667,6,69,46,6
313340,3,2,5,2,4866.66666666667,3,30,4,12.5
305250,2,1,2,2,2012,5,58,33,10
305268,2,1,2,2,2012,5,61,33,9.5
312318,3,1,5,3,1075,4,31,8,12
315087,3,1,5,3,1075,4,31,9,12
608980,4,1,2,2,6700.7333984375,2,69,35,12
614291,4,1,2,2,6700.7333984375,2,71,35,15
726420,1,1,2,1,832,5,77,31,7
770109,1,1,2,1,832,5,65,31,8
697034,4,1,2,2,6500.853515625,4,34,9,13.5
690657,4,1,2,2,6500.853515625,4,36,9,12
695502,4,1,2,2,13437,3,53,27,16
633801,4,1,2,2,13437,3,50,26,13.5
591026,2,1,2,2,24500,2,31,3,12.5
702528,2,1,2,2,24500,2,39,3,9.5
725793,1,1,2,1,1025.3837890625,4,48,20,12.5
307015,1,1,2,2,16000,1,46,19,15
761094,2,1,2,2,1118.22469075521,6,46,16,4
754113,2,1,2,2,1118.22469075521,6,44,16,0
626663,4,1,2,2,31000,2,80,55,18.5
681278,4,1,2,2,9000,2,51,10,13.5
642431,4,1,2,2,9000,2,60,10,12
310441,1,1,2,2,601.147216796875,3,35,2,10
681287,4,1,2,2,18443.0546875,2,74,51,12
677026,4,1,2,2,18443.0546875,2,77,51,12
615747,3,1,2,2,2571.8681640625,6,36,10,12
301092,1,1,2,1,1857.14285714286,7,37,14,9.5
303429,1,1,2,1,1657.35864257812,2,49,1,7
303409,1,1,2,1,1657.35864257812,2,59,1,2
791387,1,1,2,1,462.28720703125,10,66,40,0
304866,1,1,2,2,1400,5,67,30,0
322442,4,1,2,2,9666.66666666667,3,49,13,10.5
737559,4,1,2,2,5628.28076171875,2,55,5,9.5
301064,4,1,2,2,5628.28076171875,2,53,5,10
311251,1,2,2,2,412.5,4,54,12,0
311289,1,2,2,2,412.5,4,40,12,9
307186,1,2,2,2,1250,4,42,8,12
776086,1,2,2,2,1250,4,38,8,11
315924,1,2,2,1,1080,2,31,13,9
307418,4,1,2,2,8318.7412109375,4,42,13,12
570492,4,1,2,2,8318.7412109375,4,51,13,13.5
321048,2,1,2,2,1725.658203125,5,57,32,8
321056,2,1,2,2,1725.658203125,5,58,15,10
305487,1,1,2,1,7900,5,49,12,12
305476,1,1,2,1,7900,5,43,12,16.5
307213,1,1,4,2,175,4,43,8,10
724269,1,1,2,2,175,4,42,8,11
311302,1,1,2,1,1963.33333333333,6,48,23,11
311303,1,1,2,1,1963.33333333333,6,68,29,13.5
792871,1,1,2,3,3583.728515625,2,49,3,11
318106,1,1,2,3,3583.728515625,2,44,2,2
301948,1,2,2,2,12000,1,47,18,9.5
794893,1,1,2,1,583.333333333333,6,33,2,11
307091,1,2,2,1,1440,2,49,30,11
301861,1,2,2,2,2797.38020833333,3,33,2,10
717768,1,2,2,2,2797.38020833333,3,27,2,11
391176,2,2,2,3,1350.0087890625,3,34,4,12
318821,1,1,2,2,1136.66666666667,6,38,11,8
319985,1,1,1,2,1136.66666666667,6,42,10,9
311253,1,1,2,2,4000,2,63,38,9
501312,1,1,2,2,4000,2,66,38,10
725743,1,1,2,1,1050,2,53,33,12
307777,1,1,2,1,1351.63636363636,11,65,30,0
735821,1,1,2,1,1351.63636363636,11,64,42,0
757638,1,2,2,1,322.222222222222,9,52,16,4
747050,1,1,2,1,696.84326171875,8,79,29,0
726981,1,1,2,1,696.84326171875,8,68,29,0
381195,4,1,2,2,11666.6666666667,3,76,42,18.5
381194,4,1,2,2,11666.6666666667,3,67,42,18.5
760416,1,1,2,2,1216.66666666667,3,54,8,7
501909,2,1,2,2,1216.66666666667,3,64,8,12.5
302003,1,1,2,2,5234.62646484375,4,54,30,8
302050,1,1,2,2,5234.62646484375,4,58,30,10
324044,2,1,2,2,1555.71428571429,7,28,5,8
581750,2,1,2,2,1555.71428571429,7,41,5,7
714424,1,1,2,2,1806.66666666667,3,31,6,10
310220,1,2,6,2,1806.66666666667,3,31,5,10
657700,4,1,2,2,78197.3125,2,56,26,13.5
721513,1,2,2,1,612.5,4,57,26,9
308347,1,2,2,1,612.5,4,49,26,9
309095,1,2,2,2,1666.66666666667,3,37,4,12.5
320821,1,1,2,2,510,5,53,20,12.5
320824,1,1,2,2,510,5,47,20,10.5
732036,1,1,2,1,407.142857142857,7,25,1,8
673096,2,1,2,2,10459.4912109375,4,52,25,11
785560,1,2,2,1,356.06298828125,3,31,9,9
320313,1,1,6,1,1436.30869140625,5,67,48,0
320311,1,1,6,1,1436.30869140625,5,91,48,4
723776,1,2,2,3,3873.33333333333,3,40,20,11
308023,1,2,2,3,3873.33333333333,3,42,20,12.5
316650,3,1,5,1,3160,5,36,11,12
316656,3,1,1,1,3160,5,38,11,10
605010,4,1,1,2,13500,2,77,29,12.5
742764,1,1,6,2,955,8,61,36,7
784324,1,1,2,2,1341.6,5,68,47,0
786266,1,1,2,2,1341.6,5,62,47,0
308107,1,1,2,1,790,2,54,20,13.5
318171,4,1,2,2,3816.66666666667,6,57,8,12
699619,4,2,1,2,17576.97265625,1,60,32,18.5
322662,2,2,2,2,5252.291015625,4,31,1,13.5
316124,1,2,2,1,1566.24951171875,4,31,5,11
795678,1,2,6,1,1566.24951171875,4,34,5,9
323178,1,2,2,2,1175,2,58,15,0
322934,1,2,2,2,1175,2,51,15,0
691160,1,2,2,2,2500,1,48,19,13.5
758529,2,2,2,2,1600,3,21,3,9
324048,2,2,2,2,1600,3,35,3,9
318509,1,1,2,1,18000,1,45,2,13.5
667593,1,1,2,2,2216.06331380208,6,50,33,7
634205,1,1,2,2,2216.06331380208,6,55,33,7
308725,1,1,2,1,5939.06510416667,3,47,25,9.5
308724,1,1,2,1,5939.06510416667,3,53,25,13.5
301230,1,2,2,2,7700,1,41,14,8
501918,1,1,1,1,458.657331194196,7,68,28,3
312292,1,1,1,1,458.657331194196,7,60,30,6
502221,1,1,2,2,2300,2,57,25,9
321174,1,1,2,2,2300,2,53,25,12
318579,1,1,2,2,1172.97745768229,3,35,6,9.5
306651,1,1,6,3,1154.28571428571,7,47,32,6
306652,1,1,6,3,1154.28571428571,7,59,32,8
695875,4,1,2,2,5100,4,54,28,12
600470,4,1,2,2,5100,4,54,28,12
783443,1,1,2,2,1146.66666666667,6,55,30,11
757277,1,1,2,2,1146.66666666667,6,58,35,8
305733,1,2,6,3,740,4,39,11,6
776133,1,2,1,3,740,4,27,4,10
313210,1,1,2,1,354.285714285714,7,66,28,11
312585,1,1,2,1,354.285714285714,7,52,28,8
307174,1,1,2,2,3830,5,62,35,7
309464,1,2,2,1,1508.2310546875,5,62,33,9.5
309461,1,2,2,1,1508.2310546875,5,51,32,9
788147,1,1,1,1,252.028669084821,7,58,30,0
738070,1,2,1,1,252.028669084821,7,26,8,9
776516,1,1,1,1,252.028669084821,7,58,30,5
323715,2,2,2,2,1903.38623046875,3,46,1,3
302813,1,1,2,2,1051.03056640625,5,59,22,9.5
302814,1,1,2,2,1051.03056640625,5,55,22,11
309048,1,1,2,2,236.923076923077,13,39,4,9
319017,1,1,2,2,2859,5,41,12,11
319018,1,1,2,2,2859,5,43,12,3
305226,2,1,1,2,404.977388822115,13,66,40,3
305234,2,1,1,2,404.977388822115,13,64,40,0
765164,1,2,2,2,668.75,4,34,3,10
308970,1,2,2,3,1430,5,30,6,10
305224,2,1,2,2,694.971557617188,4,37,1,8
623952,4,1,2,2,14133.1328125,2,58,39,12.5
631411,4,1,2,2,14133.1328125,2,62,39,12.5
707256,1,1,2,1,421.757080078125,5,53,18,10
799644,1,2,2,1,2397.3603515625,3,42,20,12
391203,1,2,1,1,2397.3603515625,3,54,20,12
724830,1,1,2,1,19075,2,53,16,12.5
320149,1,1,2,1,19075,2,46,11,12
628304,4,1,1,2,60369.45703125,2,63,27,16
644868,4,1,1,2,60369.45703125,2,66,27,18.5
318983,1,1,2,1,1010,6,46,15,12
773508,1,1,2,1,1010,6,59,15,7
660820,4,1,2,2,39273.89453125,2,64,4,13.5
306753,1,1,2,1,841.666666666667,12,68,45,7
316869,2,1,2,2,3230,3,25,2,12
740358,1,2,2,2,2225,4,37,3,10
322382,1,1,2,2,1143.68481445312,4,72,48,6
629217,3,2,4,2,14000,4,33,7,10.5
302940,1,1,2,2,12000,1,36,5,12
307397,1,1,2,2,697.75,8,52,30,6
307386,1,1,2,2,697.75,8,61,30,7
791314,1,2,6,1,368.396439985795,11,28,10,11
685764,4,1,2,2,28603.20703125,2,57,34,16
307159,1,1,2,2,2033.33333333333,3,33,3,10.5
795632,1,1,2,2,2033.33333333333,3,31,1,12
303019,1,2,2,3,769.428571428571,7,39,13,8
747578,1,2,1,3,769.428571428571,7,31,4,10
796369,1,2,2,3,769.428571428571,7,31,4,11
724989,1,1,2,1,713.177083333333,9,49,30,4
311300,1,2,2,2,1970.22387695312,2,66,5,0
311299,2,2,2,2,1970.22387695312,2,62,5,0
748711,1,1,6,3,1252.95654296875,4,42,4,11
317597,1,1,2,3,1252.95654296875,4,36,5,9.5
736516,1,2,1,2,1018.5146484375,9,58,7,7
747278,1,2,1,2,1018.5146484375,9,18,2,9
309860,1,2,1,2,1018.5146484375,9,28,2,3
304177,1,2,1,2,1018.5146484375,9,59,7,2
728850,1,2,1,2,1018.5146484375,9,24,6,5
782287,1,2,1,2,1018.5146484375,9,25,4,4
769662,1,1,2,1,2057.87890625,3,74,25,7
314081,1,2,2,2,2162.5,4,32,1,12.5
780365,1,1,2,2,640,5,44,20,10
787731,1,2,2,1,470,3,24,5,11
304363,1,2,1,1,470,3,30,5,9
636223,4,1,2,2,9425,2,56,32,13.5
615899,4,1,2,2,9425,2,56,32,13.5
322729,2,2,2,3,1935.65608723958,3,31,8,9
309458,1,1,2,2,2125,4,38,11,12
321295,1,1,2,2,973.515543619792,6,34,1,11
706158,1,1,2,2,973.515543619792,6,28,1,9.5
721407,1,2,2,2,900.333333333333,3,50,20,9
319065,1,2,2,2,900.333333333333,3,49,20,10
759775,1,2,2,2,362.307692307692,13,67,21,0
784596,1,2,2,2,362.307692307692,13,60,21,0
591273,1,1,2,1,650,2,44,7,5
730752,1,1,2,1,650,2,29,7,11
309645,1,2,3,2,1930,2,31,1,11
315592,1,2,6,1,150,8,58,26,0
315590,1,2,1,1,150,8,56,26,0
797577,1,2,2,2,2389.57153320312,4,25,6,9
303375,1,2,1,2,2389.57153320312,4,30,6,9.5
799363,3,1,5,3,3157.7880859375,6,45,5,12
312677,3,1,5,3,3157.7880859375,6,26,5,8
317600,1,1,2,3,611.111111111111,9,50,25,0
310598,1,1,2,3,611.111111111111,9,69,25,0
313656,1,1,1,1,5366.66666666667,3,36,2,13.5
762249,1,1,2,1,5366.66666666667,3,32,2,13.5
304054,1,1,2,1,3150,6,64,37,16
317727,1,1,2,2,692.741768973214,7,66,6,0
722724,1,1,1,2,692.741768973214,7,66,10,2
785330,2,1,2,2,2153.33333333333,6,68,20,9.5
304766,1,1,2,2,4806.74267578125,4,51,9,10
304005,1,1,2,2,4806.74267578125,4,52,9,13.5
655103,3,1,5,2,6066.66666666667,3,62,35,7
642952,3,1,5,2,6066.66666666667,3,66,35,10
721476,1,2,1,1,190.527954101562,5,28,2,8
773429,1,2,1,1,190.527954101562,5,29,3,10
671918,4,1,2,2,17900,2,73,50,10
736821,1,1,2,3,1213.26586914062,12,52,40,11
779791,1,2,2,3,1213.26586914062,12,19,1,9
736604,1,2,2,3,1213.26586914062,12,31,8,12
763965,1,2,2,3,1213.26586914062,12,50,40,4
757783,1,2,2,3,1213.26586914062,12,23,1,9
583003,1,1,2,2,700,6,74,40,0
305206,1,1,2,2,700,6,80,40,0
323165,2,1,2,3,1477.5,4,49,9,9
323163,2,1,2,3,1477.5,4,52,18,3
726158,1,1,2,1,1682.04817708333,12,73,49,4
582923,1,1,2,2,2500,4,37,3,12
784267,1,2,2,1,576,5,40,7,9
316440,1,2,2,1,576,5,47,11,10
695160,4,1,2,2,2000,2,70,45,9.5
640055,4,1,2,2,2000,2,71,45,16.5
730716,2,2,2,2,490,5,38,11,9.5
735258,2,2,2,2,490,5,41,11,9
310126,1,1,2,2,19175.8046875,1,33,1,13.5
798245,1,1,2,2,2709.23616536458,3,54,23,13.5
781826,1,1,2,2,2709.23616536458,3,62,25,10
787722,1,2,2,2,11600,3,35,10,13.5
304186,1,1,1,2,1775,4,28,1,12
739551,1,1,2,2,1775,4,27,1,11
381019,1,2,2,2,2093.6,5,30,3,12
792724,1,2,2,2,2093.6,5,29,3,10
307137,4,1,2,2,8500,2,52,30,12
730764,1,2,2,2,5203.4814453125,4,51,18,12
304254,1,1,2,2,5203.4814453125,4,53,18,12
313557,1,2,2,1,183.333333333333,9,44,7,10
732050,3,2,2,1,183.333333333333,9,41,7,10
308111,1,1,2,1,758.08251953125,4,38,18,10
625330,4,1,2,2,8304.73046875,2,67,16,12
682869,4,1,2,2,8304.73046875,2,49,16,10.5
316014,1,2,6,2,2695,2,46,7,10
788964,1,2,2,2,2695,2,47,7,11
321010,1,2,2,2,375,2,53,21,6
309207,1,1,2,2,10425,4,42,15,16.5
319243,2,1,2,2,1300,4,49,22,5
302315,1,1,2,1,675,4,53,24,7
302310,1,1,2,1,675,4,51,24,5
313663,1,1,2,1,792,5,36,9,11
764841,1,1,6,1,792,5,38,9,9.5
381359,1,1,6,1,1677.08544921875,6,71,41,0
381357,1,1,6,1,1677.08544921875,6,69,41,0
323181,1,2,2,2,1586.66666666667,3,56,29,8
403110,4,1,2,2,2853,5,24,1,11
745210,1,2,2,1,555.734409877232,14,42,5,11
732104,1,2,2,1,555.734409877232,14,46,5,10
725787,1,1,2,2,200,5,51,12,10
321038,4,1,2,2,27250,4,53,13,15
306089,1,2,2,2,1413.14965820312,2,50,8,0
306095,1,2,6,2,1413.14965820312,2,59,8,0
733173,1,1,2,2,1333.33333333333,6,38,10,9
732287,1,1,2,2,1333.33333333333,6,47,10,11
320262,2,2,2,2,632.087097167969,4,54,20,6
320263,1,2,2,2,632.087097167969,4,55,18,0
786832,1,2,2,2,1000,3,34,7,12
304781,1,2,1,2,1810.52404785156,2,55,28,6
308181,1,1,2,1,611.666666666667,6,46,14,0
311946,1,1,7,1,2591.14285714286,7,65,26,3
311979,1,1,2,1,2591.14285714286,7,53,27,3
762404,2,1,2,2,902.076171875,7,50,25,7
765068,2,2,2,2,902.076171875,7,25,4,7
702205,2,1,2,2,902.076171875,7,58,24,8
410589,2,2,2,2,902.076171875,7,22,6,8
311662,1,1,2,2,1414.80426897321,7,77,51,0
311663,1,1,2,2,1414.80426897321,7,71,51,7
321496,1,2,2,1,1170,3,37,10,11
741959,1,2,2,2,2020.31958007812,4,43,3,9
304647,2,2,2,2,2020.31958007812,4,45,3,8
629320,3,1,4,2,5350,2,69,43,11
790062,2,2,2,2,955.565359933036,7,22,3,11
319271,2,1,2,2,955.565359933036,7,49,20,4
320611,2,2,2,2,955.565359933036,7,45,27,4
411465,2,2,2,2,955.565359933036,7,25,3,12
304782,1,1,2,2,364.94453125,10,54,2,0
304785,1,1,2,2,364.94453125,10,52,2,1
306597,1,1,2,1,2210,3,34,9,12
711902,1,2,2,1,2210,3,38,8,12
304890,1,1,2,1,972,5,50,1,0
314974,1,1,2,1,1407.08532714844,4,41,7,12
314970,1,1,2,1,1407.08532714844,4,35,7,12
322236,2,1,2,2,3650,4,40,1,12
778340,1,2,6,2,985,8,41,6,10
315008,1,2,6,2,985,8,46,6,8
796382,1,2,6,2,123.333333333333,6,36,4,8
316967,1,2,6,2,123.333333333333,6,42,4,10
317240,1,1,1,2,5263.76806640625,1,29,5,9.5
794214,2,1,2,2,9220.3515625,2,31,2,12
391110,2,1,2,2,9220.3515625,2,32,2,13.5
732762,2,1,2,2,967.609130859375,8,44,3,10
583009,2,1,2,2,967.609130859375,8,41,3,9.5
319270,4,1,2,3,35581.046875,2,61,35,16.5
320421,2,1,2,2,1234.72379557292,3,49,10,9.5
725593,2,1,2,2,3706.98990885417,3,42,7,12
304921,1,1,2,2,700,5,40,12,12
304918,2,1,2,2,700,5,40,12,6
796550,1,1,2,1,292,5,20,4,7
591322,2,1,2,2,1475,2,76,37,9
324198,2,1,2,2,1475,2,70,37,10.5
789475,1,1,2,2,2150,2,27,5,12.5
303567,1,1,2,2,2150,2,26,5,8
320459,1,1,2,2,18314.0677083333,3,48,25,16.5
581913,1,1,2,2,18314.0677083333,3,51,25,2
735823,1,1,2,1,1394.94787597656,4,62,41,7
798669,1,1,2,1,1394.94787597656,4,69,40,7
773752,2,2,2,2,1750,3,40,3,12
319637,2,2,2,2,1750,3,38,3,10
312431,1,2,2,3,341.1919921875,10,66,42,0
767981,1,1,2,3,341.1919921875,10,42,1,10
736530,1,1,2,1,501.932739257812,6,78,25,4
305458,1,1,2,1,501.932739257812,6,61,27,4
697403,4,1,2,2,47265.40234375,2,60,35,15
763155,1,2,2,2,550,6,64,34,6
381143,1,1,2,1,1370.90909090909,11,37,11,12
